timestamp,vehicle,ward,location_name,latitude,longitude,status
2025-08-25 09:38:00,HR26DP0703,19,Bhondsi,28.3535954,77.061603,WORKING_IN_SINGLE_GALI
2025-08-25 09:39:00,HR26DP0703,19,Bhondsi,28.3535997,77.0615992,WORKING_IN_SINGLE_GALI
2025-08-25 09:40:00,HR26DP0703,19,Bhondsi,28.3536002,77.0615963,WORKING_IN_SINGLE_GALI
2025-08-25 09:41:00,HR26DP0703,19,Bhondsi,28.3536032,77.0616005,WORKING_IN_SINGLE_GALI
2025-08-25 09:42:00,HR26DP0703,19,Bhondsi,28.3536074,77.0615951,WORKING_IN_SINGLE_GALI
2025-08-25 09:43:00,HR26DP0703,19,Bhondsi,28.353608,77.0616012,WORKING_IN_SINGLE_GALI
2025-08-25 09:44:00,HR26DP0703,19,Bhondsi,28.3536093,77.0615973,WORKING_IN_SINGLE_GALI
2025-08-25 09:45:00,HR26DP0703,19,Bhondsi,28.3536083,77.0616007,WORKING_IN_SINGLE_GALI
2025-08-25 09:46:00,HR26DP0703,19,Bhondsi,28.3536091,77.0616001,WORKING_IN_SINGLE_GALI
2025-08-25 09:47:00,HR26DP0703,19,Bhondsi,28.3536124,77.0615996,WORKING_IN_SINGLE_GALI
2025-08-25 09:48:00,HR26DP0703,19,Bhondsi,28.3536107,77.0615927,WORKING_IN_SINGLE_GALI
2025-08-25 09:49:00,HR26DP0703,19,Bhondsi,28.3536145,77.061596,WORKING_IN_SINGLE_GALI
2025-08-25 09:50:00,HR26DP0703,19,Bhondsi,28.3536103,77.0615969,WORKING_IN_SINGLE_GALI
2025-08-25 09:51:00,HR26DP0703,19,Bhondsi,28.3536114,77.0616001,WORKING_IN_SINGLE_GALI
2025-08-25 09:52:00,HR26DP0703,19,Bhondsi,28.3536056,77.0615999,WORKING_IN_SINGLE_GALI
2025-08-25 09:53:00,HR26DP0703,19,Bhondsi,28.3536067,77.0615979,WORKING_IN_SINGLE_GALI
2025-08-25 09:54:00,HR26DP0703,19,Bhondsi,28.3535978,77.0616027,WORKING_IN_SINGLE_GALI
2025-08-25 09:55:00,HR26DP0703,19,Bhondsi,28.353597,77.0616062,WORKING_IN_SINGLE_GALI
2025-08-25 09:56:00,HR26DP0703,19,Bhondsi,28.3535914,77.0616071,WORKING_IN_SINGLE_GALI
2025-08-25 09:57:00,HR26DP0703,19,Bhondsi,28.3535881,77.0616097,WORKING_IN_SINGLE_GALI
2025-08-25 09:58:00,HR26DP0703,19,Bhondsi,28.3535859,77.0616129,WORKING_IN_SINGLE_GALI
2025-08-25 09:59:00,HR26DP0703,19,Bhondsi,28.3535811,77.0616101,WORKING_IN_SINGLE_GALI
2025-08-25 10:00:00,HR26DP0703,19,Bhondsi,28.3535746,77.0616147,WORKING_IN_SINGLE_GALI
2025-08-25 10:01:00,HR26DP0703,19,Bhondsi,28.3535723,77.0616196,WORKING_IN_SINGLE_GALI
2025-08-25 10:02:00,HR26DP0703,19,Bhondsi,28.3535606,77.0616197,WORKING_IN_SINGLE_GALI
2025-08-25 10:03:00,HR26DP0703,19,Bhondsi,28.3535543,77.0616224,WORKING_IN_SINGLE_GALI
2025-08-25 10:04:00,HR26DP0703,19,Bhondsi,28.3535502,77.061631,WORKING_IN_SINGLE_GALI
2025-08-25 10:05:00,HR26DP0703,19,Bhondsi,28.3535397,77.0616278,WORKING_IN_SINGLE_GALI
2025-08-25 10:06:00,HR26DP0703,19,Bhondsi,28.3535362,77.0616368,WORKING_IN_SINGLE_GALI
2025-08-25 10:07:00,HR26DP0703,19,Bhondsi,28.3535298,77.0616417,WORKING_IN_SINGLE_GALI
2025-08-25 10:08:00,HR26DP0703,19,Bhondsi,28.3535167,77.0616403,WORKING_IN_SINGLE_GALI
2025-08-25 10:09:00,HR26DP0703,19,Bhondsi,28.3535069,77.0616494,WORKING_IN_SINGLE_GALI
2025-08-25 10:10:00,HR26DP0703,19,Bhondsi,28.3534946,77.0616567,WORKING_IN_SINGLE_GALI
2025-08-25 10:11:00,HR26DP0703,19,Bhondsi,28.3534849,77.0616607,WORKING_IN_SINGLE_GALI
2025-08-25 10:12:00,HR26DP0703,19,Bhondsi,28.3534833,77.061661,WORKING_IN_SINGLE_GALI
2025-08-25 10:13:00,HR26DP0703,19,Bhondsi,28.3534646,77.0616652,WORKING_IN_SINGLE_GALI
2025-08-25 10:14:00,HR26DP0703,19,Bhondsi,28.353461,77.0616689,WORKING_IN_SINGLE_GALI
2025-08-25 10:15:00,HR26DP0703,19,Bhondsi,28.3534493,77.061681,WORKING_IN_SINGLE_GALI
2025-08-25 10:16:00,HR26DP0703,19,Bhondsi,28.3534366,77.0616818,WORKING_IN_SINGLE_GALI
2025-08-25 10:17:00,HR26DP0703,19,Bhondsi,28.3534241,77.0616877,WORKING_IN_SINGLE_GALI
2025-08-25 10:18:00,HR26DP0703,19,Bhondsi,28.3534172,77.0616946,WORKING_IN_SINGLE_GALI
2025-08-25 10:19:00,HR26DP0703,19,Bhondsi,28.3533971,77.0617009,WORKING_IN_SINGLE_GALI
2025-08-25 10:20:00,HR26DP0703,19,Bhondsi,28.3533922,77.0617092,WORKING_IN_SINGLE_GALI
2025-08-25 10:21:00,HR26DP0703,19,Bhondsi,28.353379,77.06171,WORKING_IN_SINGLE_GALI
2025-08-25 10:22:00,HR26DP0703,19,Bhondsi,28.353364,77.0617154,WORKING_IN_SINGLE_GALI
2025-08-25 10:23:00,HR26DP0703,19,Bhondsi,28.3533535,77.0617258,WORKING_IN_SINGLE_GALI
2025-08-25 10:24:00,HR26DP0703,19,Bhondsi,28.3533413,77.0617275,WORKING_IN_SINGLE_GALI
2025-08-25 10:25:00,HR26DP0703,19,Bhondsi,28.3533244,77.0617365,WORKING_IN_SINGLE_GALI
2025-08-25 10:26:00,HR26DP0703,19,Bhondsi,28.3533076,77.0617405,WORKING_IN_SINGLE_GALI
2025-08-25 10:27:00,HR26DP0703,19,Bhondsi,28.3533008,77.0617465,WORKING_IN_SINGLE_GALI
2025-08-25 10:28:00,HR26DP0703,19,Bhondsi,28.3532823,77.0617556,WORKING_IN_SINGLE_GALI
2025-08-25 10:29:00,HR26DP0703,19,Bhondsi,28.3532678,77.0617671,WORKING_IN_SINGLE_GALI
2025-08-25 10:30:00,HR26DP0703,19,Bhondsi,28.3532582,77.0617718,WORKING_IN_SINGLE_GALI
2025-08-25 10:31:00,HR26DP0703,19,Bhondsi,28.3532423,77.061776,WORKING_IN_SINGLE_GALI
2025-08-25 10:32:00,HR26DP0703,19,Bhondsi,28.3532344,77.0617852,WORKING_IN_SINGLE_GALI
2025-08-25 10:33:00,HR26DP0703,19,Bhondsi,28.353215,77.0617923,WORKING_IN_SINGLE_GALI
2025-08-25 10:34:00,HR26DP0703,19,Bhondsi,28.3532042,77.0617957,WORKING_IN_SINGLE_GALI
2025-08-25 10:35:00,HR26DP0703,19,Bhondsi,28.3531913,77.0618096,WORKING_IN_SINGLE_GALI
2025-08-25 10:36:00,HR26DP0703,19,Bhondsi,28.3531758,77.0618101,WORKING_IN_SINGLE_GALI
2025-08-25 10:37:00,HR26DP0703,19,Bhondsi,28.3531601,77.0618236,WORKING_IN_SINGLE_GALI
2025-08-25 10:38:00,HR26DP0703,19,Bhondsi,28.353144,77.06183,WORKING_IN_SINGLE_GALI
2025-08-25 10:39:00,HR26DP0703,19,Bhondsi,28.3531338,77.0618309,WORKING_IN_SINGLE_GALI
2025-08-25 10:40:00,HR26DP0703,19,Bhondsi,28.3531239,77.0618361,WORKING_IN_SINGLE_GALI
2025-08-25 10:41:00,HR26DP0703,19,Bhondsi,28.3531036,77.0618411,WORKING_IN_SINGLE_GALI
2025-08-25 10:42:00,HR26DP0703,19,Bhondsi,28.3530931,77.0618476,WORKING_IN_SINGLE_GALI
2025-08-25 10:43:00,HR26DP0703,19,Bhondsi,28.3530799,77.0618593,WORKING_IN_SINGLE_GALI
2025-08-25 10:44:00,HR26DP0703,19,Bhondsi,28.3530684,77.0618655,WORKING_IN_SINGLE_GALI
2025-08-25 10:45:00,HR26DP0703,19,Bhondsi,28.3530531,77.0618699,WORKING_IN_SINGLE_GALI
2025-08-25 10:46:00,HR26DP0703,19,Bhondsi,28.3530399,77.0618747,WORKING_IN_SINGLE_GALI
2025-08-25 10:47:00,HR26DP0703,19,Bhondsi,28.3530253,77.0618814,WORKING_IN_SINGLE_GALI
2025-08-25 10:48:00,HR26DP0703,19,Bhondsi,28.3530142,77.0618879,WORKING_IN_SINGLE_GALI
2025-08-25 10:49:00,HR26DP0703,19,Bhondsi,28.3530021,77.0618938,WORKING_IN_SINGLE_GALI
2025-08-25 10:50:00,HR26DP0703,19,Bhondsi,28.3529951,77.0619041,WORKING_IN_SINGLE_GALI
2025-08-25 10:51:00,HR26DP0703,19,Bhondsi,28.3529797,77.0619071,WORKING_IN_SINGLE_GALI
2025-08-25 10:52:00,HR26DP0703,19,Bhondsi,28.3529678,77.0619123,WORKING_IN_SINGLE_GALI
2025-08-25 10:53:00,HR26DP0703,19,Bhondsi,28.3529542,77.0619151,WORKING_IN_SINGLE_GALI
2025-08-25 10:54:00,HR26DP0703,19,Bhondsi,28.3529465,77.0619292,WORKING_IN_SINGLE_GALI
2025-08-25 10:55:00,HR26DP0703,19,Bhondsi,28.3529386,77.061935,WORKING_IN_SINGLE_GALI
2025-08-25 10:56:00,HR26DP0703,19,Bhondsi,28.3529238,77.0619387,WORKING_IN_SINGLE_GALI
2025-08-25 10:57:00,HR26DP0703,19,Bhondsi,28.352912,77.061938,WORKING_IN_SINGLE_GALI
2025-08-25 10:58:00,HR26DP0703,19,Bhondsi,28.3529074,77.0619475,WORKING_IN_SINGLE_GALI
2025-08-25 10:59:00,HR26DP0703,19,Bhondsi,28.3528944,77.061946,WORKING_IN_SINGLE_GALI
2025-08-25 11:00:00,HR26DP0703,19,Bhondsi,28.3528857,77.0619529,WORKING_IN_SINGLE_GALI
2025-08-25 11:01:00,HR26DP0703,19,Bhondsi,28.3528764,77.0619594,WORKING_IN_SINGLE_GALI
2025-08-25 11:02:00,HR26DP0703,19,Bhondsi,28.3528663,77.0619599,WORKING_IN_SINGLE_GALI
2025-08-25 11:03:00,HR26DP0703,19,Bhondsi,28.3528631,77.0619699,WORKING_IN_SINGLE_GALI
2025-08-25 11:04:00,HR26DP0703,19,Bhondsi,28.3528546,77.0619701,WORKING_IN_SINGLE_GALI
2025-08-25 11:05:00,HR26DP0703,19,Bhondsi,28.3528435,77.0619712,WORKING_IN_SINGLE_GALI
2025-08-25 11:06:00,HR26DP0703,19,Bhondsi,28.3528428,77.0619812,WORKING_IN_SINGLE_GALI
2025-08-25 11:07:00,HR26DP0703,19,Bhondsi,28.3528295,77.0619842,WORKING_IN_SINGLE_GALI
2025-08-25 11:08:00,HR26DP0703,19,Bhondsi,28.3528302,77.0619829,WORKING_IN_SINGLE_GALI
2025-08-25 11:09:00,HR26DP0703,19,Bhondsi,28.3528212,77.0619859,WORKING_IN_SINGLE_GALI
2025-08-25 11:10:00,HR26DP0703,19,Bhondsi,28.3528158,77.0619899,WORKING_IN_SINGLE_GALI
2025-08-25 11:11:00,HR26DP0703,19,Bhondsi,28.3528159,77.0619953,WORKING_IN_SINGLE_GALI
2025-08-25 11:12:00,HR26DP0703,19,Bhondsi,28.3528063,77.0619991,WORKING_IN_SINGLE_GALI
2025-08-25 11:13:00,HR26DP0703,19,Bhondsi,28.3528033,77.061993,WORKING_IN_SINGLE_GALI
2025-08-25 11:14:00,HR26DP0703,19,Bhondsi,28.3528006,77.0619945,WORKING_IN_SINGLE_GALI
2025-08-25 11:15:00,HR26DP0703,19,Bhondsi,28.3527961,77.0619956,WORKING_IN_SINGLE_GALI
2025-08-25 11:16:00,HR26DP0703,19,Bhondsi,28.3527958,77.0620018,WORKING_IN_SINGLE_GALI
2025-08-25 11:17:00,HR26DP0703,19,Bhondsi,28.3527911,77.0620005,WORKING_IN_SINGLE_GALI
2025-08-25 11:18:00,HR26DP0703,19,Bhondsi,28.3527869,77.0620034,WORKING_IN_SINGLE_GALI
2025-08-25 11:19:00,HR26DP0703,19,Bhondsi,28.3527913,77.062005,WORKING_IN_SINGLE_GALI
2025-08-25 11:20:00,HR26DP0703,19,Bhondsi,28.3527859,77.0620012,WORKING_IN_SINGLE_GALI
2025-08-25 11:21:00,HR26DP0703,19,Bhondsi,28.3527853,77.0620003,WORKING_IN_SINGLE_GALI
2025-08-25 11:22:00,HR26DP0703,19,Bhondsi,28.3527865,77.0620056,WORKING_IN_SINGLE_GALI
2025-08-25 11:23:00,HR26DP0703,19,Bhondsi,28.3527865,77.0620013,WORKING_IN_SINGLE_GALI
2025-08-25 11:24:00,HR26DP0703,19,Bhondsi,28.3527882,77.0620021,WORKING_IN_SINGLE_GALI
2025-08-25 11:25:00,HR26DP0703,19,Bhondsi,28.3527859,77.0620071,WORKING_IN_SINGLE_GALI
2025-08-25 11:26:00,HR26DP0703,19,Bhondsi,28.3527882,77.0620064,WORKING_IN_SINGLE_GALI
2025-08-25 11:27:00,HR26DP0703,19,Bhondsi,28.3527968,77.0619966,WORKING_IN_SINGLE_GALI
2025-08-25 11:28:00,HR26DP0703,19,Bhondsi,28.352799,77.0620023,WORKING_IN_SINGLE_GALI
2025-08-25 11:29:00,HR26DP0703,19,Bhondsi,28.352799,77.0619984,WORKING_IN_SINGLE_GALI
2025-08-25 11:30:00,HR26DP0703,19,Bhondsi,28.3528042,77.0619986,WORKING_IN_SINGLE_GALI
2025-08-25 11:31:00,HR26DP0703,19,Bhondsi,28.3528039,77.061992,WORKING_IN_SINGLE_GALI
2025-08-25 11:32:00,HR26DP0703,19,Bhondsi,28.3528166,77.0619892,WORKING_IN_SINGLE_GALI
2025-08-25 11:33:00,HR26DP0703,19,Bhondsi,28.3528148,77.0619931,WORKING_IN_SINGLE_GALI
2025-08-25 11:34:00,HR26DP0703,19,Bhondsi,28.3528239,77.0619885,WORKING_IN_SINGLE_GALI
2025-08-25 11:35:00,HR26DP0703,19,Bhondsi,28.3528288,77.0619885,WORKING_IN_SINGLE_GALI
2025-08-25 11:36:00,HR26DP0703,19,Bhondsi,28.3528375,77.061976,WORKING_IN_SINGLE_GALI
2025-08-25 11:37:00,HR26DP0703,19,Bhondsi,28.3528395,77.0619776,WORKING_IN_SINGLE_GALI
2025-08-25 11:38:00,HR26DP0703,19,Bhondsi,28.3528484,77.0619697,WORKING_IN_SINGLE_GALI
2025-08-25 11:39:00,HR26DP0703,19,Bhondsi,28.3528538,77.0619726,WORKING_IN_SINGLE_GALI
2025-08-25 11:40:00,HR26DP0703,19,Bhondsi,28.3528677,77.0619644,WORKING_IN_SINGLE_GALI
2025-08-25 11:41:00,HR26DP0703,19,Bhondsi,28.3528714,77.0619625,WORKING_IN_SINGLE_GALI
2025-08-25 11:42:00,HR26DP0703,19,Bhondsi,28.3528825,77.0619597,WORKING_IN_SINGLE_GALI
2025-08-25 11:43:00,HR26DP0703,19,Bhondsi,28.3528926,77.0619578,WORKING_IN_SINGLE_GALI
2025-08-25 11:44:00,HR26DP0703,19,Bhondsi,28.3529032,77.0619448,WORKING_IN_SINGLE_GALI
2025-08-25 11:45:00,HR26DP0703,19,Bhondsi,28.3529075,77.0619483,WORKING_IN_SINGLE_GALI
2025-08-25 11:46:00,HR26DP0703,19,Bhondsi,28.3529209,77.0619388,WORKING_IN_SINGLE_GALI
2025-08-25 11:47:00,HR26DP0703,19,Bhondsi,28.3529305,77.0619384,WORKING_IN_SINGLE_GALI
2025-08-25 11:48:00,HR26DP0703,19,Bhondsi,28.3529431,77.0619245,WORKING_IN_SINGLE_GALI
2025-08-25 11:49:00,HR26DP0703,19,Bhondsi,28.352947,77.0619209,WORKING_IN_SINGLE_GALI
2025-08-25 11:50:00,HR26DP0703,19,Bhondsi,28.352962,77.0619187,WORKING_IN_SINGLE_GALI
2025-08-25 11:51:00,HR26DP0703,19,Bhondsi,28.3529749,77.0619166,WORKING_IN_SINGLE_GALI
2025-08-25 11:52:00,HR26DP0703,19,Bhondsi,28.3529834,77.0619023,WORKING_IN_SINGLE_GALI
2025-08-25 11:53:00,HR26DP0703,19,Bhondsi,28.3529947,77.061899,WORKING_IN_SINGLE_GALI
2025-08-25 11:54:00,HR26DP0703,19,Bhondsi,28.3530088,77.0618988,WORKING_IN_SINGLE_GALI
2025-08-25 11:55:00,HR26DP0703,19,Bhondsi,28.3530217,77.0618911,WORKING_IN_SINGLE_GALI
2025-08-25 11:56:00,HR26DP0703,19,Bhondsi,28.3530296,77.0618832,WORKING_IN_SINGLE_GALI
2025-08-25 11:57:00,HR26DP0703,19,Bhondsi,28.3530482,77.0618721,WORKING_IN_SINGLE_GALI
2025-08-25 11:58:00,HR26DP0703,19,Bhondsi,28.3530573,77.0618687,WORKING_IN_SINGLE_GALI
2025-08-25 11:59:00,HR26DP0703,19,Bhondsi,28.3530679,77.0618605,WORKING_IN_SINGLE_GALI
2025-08-25 12:00:00,HR26DP0703,19,Bhondsi,28.3530875,77.0618582,WORKING_IN_SINGLE_GALI
2025-08-25 12:01:00,HR26DP0703,19,Bhondsi,28.3530947,77.0618529,WORKING_IN_SINGLE_GALI
2025-08-25 12:02:00,HR26DP0703,19,Bhondsi,28.3531089,77.0618485,WORKING_IN_SINGLE_GALI
2025-08-25 12:03:00,HR26DP0703,19,Bhondsi,28.3531228,77.0618338,WORKING_IN_SINGLE_GALI
2025-08-25 12:04:00,HR26DP0703,19,Bhondsi,28.3531392,77.0618311,WORKING_IN_SINGLE_GALI
2025-08-25 12:05:00,HR26DP0703,19,Bhondsi,28.3531496,77.0618242,WORKING_IN_SINGLE_GALI
2025-08-25 12:06:00,HR26DP0703,19,Bhondsi,28.3531627,77.0618177,WORKING_IN_SINGLE_GALI
2025-08-25 12:07:00,HR26DP0703,19,Bhondsi,28.3531793,77.0618107,WORKING_IN_SINGLE_GALI
2025-08-25 12:08:00,HR26DP0703,19,Bhondsi,28.3531965,77.0618068,WORKING_IN_SINGLE_GALI
2025-08-25 12:09:00,HR26DP0703,19,Bhondsi,28.3532036,77.061793,WORKING_IN_SINGLE_GALI
2025-08-25 12:10:00,HR26DP0703,19,Bhondsi,28.3532175,77.0617888,WORKING_IN_SINGLE_GALI
2025-08-25 12:11:00,HR26DP0703,19,Bhondsi,28.3532343,77.0617862,WORKING_IN_SINGLE_GALI
2025-08-25 12:12:00,HR26DP0703,19,Bhondsi,28.35325,77.0617779,WORKING_IN_SINGLE_GALI
2025-08-25 12:13:00,HR26DP0703,19,Bhondsi,28.3532595,77.061768,WORKING_IN_SINGLE_GALI
2025-08-25 12:14:00,HR26DP0703,19,Bhondsi,28.3532749,77.0617642,WORKING_IN_SINGLE_GALI
2025-08-25 12:15:00,HR26DP0703,19,Bhondsi,28.3532933,77.061757,WORKING_IN_SINGLE_GALI
2025-08-25 12:16:00,HR26DP0703,19,Bhondsi,28.3533003,77.0617498,WORKING_IN_SINGLE_GALI
2025-08-25 12:17:00,HR26DP0703,19,Bhondsi,28.3533169,77.0617415,WORKING_IN_SINGLE_GALI
2025-08-25 12:18:00,HR26DP0703,19,Bhondsi,28.3533319,77.0617351,WORKING_IN_SINGLE_GALI
2025-08-25 12:19:00,HR26DP0703,19,Bhondsi,28.353345,77.061727,WORKING_IN_SINGLE_GALI
2025-08-25 12:20:00,HR26DP0703,19,Bhondsi,28.3533513,77.061721,WORKING_IN_SINGLE_GALI
2025-08-25 12:21:00,HR26DP0703,19,Bhondsi,28.3533673,77.0617136,WORKING_IN_SINGLE_GALI
2025-08-25 12:22:00,HR26DP0703,19,Bhondsi,28.3533827,77.0617152,WORKING_IN_SINGLE_GALI
2025-08-25 12:23:00,HR26DP0703,19,Bhondsi,28.353394,77.061705,WORKING_IN_SINGLE_GALI
2025-08-25 12:24:00,HR26DP0703,19,Bhondsi,28.3534037,77.0616967,WORKING_IN_SINGLE_GALI
2025-08-25 12:25:00,HR26DP0703,19,Bhondsi,28.3534114,77.0616917,WORKING_IN_SINGLE_GALI
2025-08-25 12:26:00,HR26DP0703,19,Bhondsi,28.3534312,77.0616897,WORKING_IN_SINGLE_GALI
2025-08-25 12:27:00,HR26DP0703,19,Bhondsi,28.3534381,77.0616805,WORKING_IN_SINGLE_GALI
2025-08-25 12:28:00,HR26DP0703,19,Bhondsi,28.3534502,77.0616779,WORKING_IN_SINGLE_GALI
2025-08-25 12:29:00,HR26DP0703,19,Bhondsi,28.3534622,77.0616757,WORKING_IN_SINGLE_GALI
2025-08-25 12:30:00,HR26DP0703,19,Bhondsi,28.353473,77.061664,WORKING_IN_SINGLE_GALI
2025-08-25 12:31:00,HR26DP0703,19,Bhondsi,28.3534858,77.061663,WORKING_IN_SINGLE_GALI
2025-08-25 12:32:00,HR26DP0703,19,Bhondsi,28.3534871,77.0616591,WORKING_IN_SINGLE_GALI
2025-08-25 12:33:00,HR26DP0703,19,Bhondsi,28.3534973,77.0616498,WORKING_IN_SINGLE_GALI
2025-08-25 12:34:00,HR26DP0703,19,Bhondsi,28.3535124,77.0616431,WORKING_IN_SINGLE_GALI
2025-08-25 12:35:00,HR26DP0703,19,Bhondsi,28.3535223,77.0616395,WORKING_IN_SINGLE_GALI
2025-08-25 12:36:00,HR26DP0703,19,Bhondsi,28.3535236,77.0616347,WORKING_IN_SINGLE_GALI
2025-08-25 12:37:00,HR26DP0703,19,Bhondsi,28.3535399,77.0616351,WORKING_IN_SINGLE_GALI
2025-08-25 12:38:00,HR26DP0703,19,Bhondsi,28.3535431,77.061634,WORKING_IN_SINGLE_GALI
2025-08-25 12:39:00,HR26DP0703,19,Bhondsi,28.3535479,77.0616282,WORKING_IN_SINGLE_GALI
2025-08-25 12:40:00,HR26DP0703,19,Bhondsi,28.353559,77.0616227,WORKING_IN_SINGLE_GALI
2025-08-25 12:41:00,HR26DP0703,19,Bhondsi,28.3535693,77.0616161,WORKING_IN_SINGLE_GALI
2025-08-25 12:42:00,HR26DP0703,19,Bhondsi,28.353574,77.0616139,WORKING_IN_SINGLE_GALI
2025-08-25 12:43:00,HR26DP0703,19,Bhondsi,28.3535798,77.0616172,WORKING_IN_SINGLE_GALI
2025-08-25 12:44:00,HR26DP0703,19,Bhondsi,28.3535856,77.0616105,WORKING_IN_SINGLE_GALI
2025-08-25 12:45:00,HR26DP0703,19,Bhondsi,28.3535908,77.0616083,WORKING_IN_SINGLE_GALI
2025-08-25 12:46:00,HR26DP0703,19,Bhondsi,28.3535903,77.0616072,WORKING_IN_SINGLE_GALI
2025-08-25 12:47:00,HR26DP0703,19,Bhondsi,28.3535952,77.0615999,WORKING_IN_SINGLE_GALI
2025-08-25 12:48:00,HR26DP0703,19,Bhondsi,28.3535975,77.0616035,WORKING_IN_SINGLE_GALI
2025-08-25 12:49:00,HR26DP0703,19,Bhondsi,28.3536071,77.061604,WORKING_IN_SINGLE_GALI
2025-08-25 12:50:00,HR26DP0703,19,Bhondsi,28.3536067,77.0615989,WORKING_IN_SINGLE_GALI
2025-08-25 12:51:00,HR26DP0703,19,Bhondsi,28.3536073,77.0615977,WORKING_IN_SINGLE_GALI
2025-08-25 12:52:00,HR26DP0703,19,Bhondsi,28.3536062,77.0615999,WORKING_IN_SINGLE_GALI
