timestamp,vehicle,ward,phase,location_name,latitude,longitude,route_source
2025-08-25 09:35:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.345204190463082,77.06780982767881,mapbox_directions
2025-08-25 09:36:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.348560390966792,77.06638133959345,mapbox_directions
2025-08-25 09:37:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.35172889778251,77.06435340971436,mapbox_directions
2025-08-25 09:38:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.353287,77.061797,mapbox_directions
2025-08-25 09:39:00,HR26DP0703,19,WORKING,Bhondsi,28.3532004,77.0618017,original
2025-08-25 09:40:00,HR26DP0703,19,WORKING,Bhondsi,28.3532125,77.0618151,original
2025-08-25 09:41:00,HR26DP0703,19,WORKING,Bhondsi,28.35322,77.0618289,original
2025-08-25 09:42:00,HR26DP0703,19,WORKING,Bhondsi,28.3532322,77.0618425,original
2025-08-25 09:43:00,HR26DP0703,19,WORKING,Bhondsi,28.353245,77.0618524,original
2025-08-25 09:44:00,HR26DP0703,19,WORKING,Bhondsi,28.3532536,77.0618666,original
2025-08-25 09:45:00,HR26DP0703,19,WORKING,Bhondsi,28.3532664,77.0618833,original
2025-08-25 09:46:00,HR26DP0703,19,WORKING,Bhondsi,28.3532732,77.0618952,original
2025-08-25 09:47:00,HR26DP0703,19,WORKING,Bhondsi,28.3532838,77.0619093,original
2025-08-25 09:48:00,HR26DP0703,19,WORKING,Bhondsi,28.3532964,77.0619235,original
2025-08-25 09:49:00,HR26DP0703,19,WORKING,Bhondsi,28.3533063,77.0619321,original
2025-08-25 09:50:00,HR26DP0703,19,WORKING,Bhondsi,28.3533147,77.0619459,original
2025-08-25 09:51:00,HR26DP0703,19,WORKING,Bhondsi,28.3533268,77.0619581,original
2025-08-25 09:52:00,HR26DP0703,19,WORKING,Bhondsi,28.353332,77.0619714,original
2025-08-25 09:53:00,HR26DP0703,19,WORKING,Bhondsi,28.3533451,77.0619824,original
2025-08-25 09:54:00,HR26DP0703,19,WORKING,Bhondsi,28.3533531,77.0619918,original
2025-08-25 09:55:00,HR26DP0703,19,WORKING,Bhondsi,28.3533593,77.0620055,original
2025-08-25 09:56:00,HR26DP0703,19,WORKING,Bhondsi,28.353369,77.0620176,original
2025-08-25 09:57:00,HR26DP0703,19,WORKING,Bhondsi,28.3533789,77.062024,original
2025-08-25 09:58:00,HR26DP0703,19,WORKING,Bhondsi,28.3533862,77.0620353,original
2025-08-25 09:59:00,HR26DP0703,19,WORKING,Bhondsi,28.3533935,77.0620451,original
2025-08-25 10:00:00,HR26DP0703,19,WORKING,Bhondsi,28.3534007,77.0620576,original
2025-08-25 10:01:00,HR26DP0703,19,WORKING,Bhondsi,28.3534098,77.0620662,original
2025-08-25 10:02:00,HR26DP0703,19,WORKING,Bhondsi,28.3534139,77.0620729,original
2025-08-25 10:03:00,HR26DP0703,19,WORKING,Bhondsi,28.3534216,77.0620806,original
2025-08-25 10:04:00,HR26DP0703,19,WORKING,Bhondsi,28.3534276,77.062091,original
2025-08-25 10:05:00,HR26DP0703,19,WORKING,Bhondsi,28.3534313,77.062096,original
2025-08-25 10:06:00,HR26DP0703,19,WORKING,Bhondsi,28.3534404,77.0621031,original
2025-08-25 10:07:00,HR26DP0703,19,WORKING,Bhondsi,28.3534446,77.0621071,original
2025-08-25 10:08:00,HR26DP0703,19,WORKING,Bhondsi,28.3534479,77.0621158,original
2025-08-25 10:09:00,HR26DP0703,19,WORKING,Bhondsi,28.3534504,77.0621224,original
2025-08-25 10:10:00,HR26DP0703,19,WORKING,Bhondsi,28.3534544,77.0621244,original
2025-08-25 10:11:00,HR26DP0703,19,WORKING,Bhondsi,28.3534604,77.0621277,original
2025-08-25 10:12:00,HR26DP0703,19,WORKING,Bhondsi,28.3534618,77.0621326,original
2025-08-25 10:13:00,HR26DP0703,19,WORKING,Bhondsi,28.3534646,77.0621384,original
2025-08-25 10:14:00,HR26DP0703,19,WORKING,Bhondsi,28.3534664,77.0621384,original
2025-08-25 10:15:00,HR26DP0703,19,WORKING,Bhondsi,28.3534678,77.0621389,original
2025-08-25 10:16:00,HR26DP0703,19,WORKING,Bhondsi,28.3534678,77.06214,original
2025-08-25 10:17:00,HR26DP0703,19,WORKING,Bhondsi,28.3534684,77.0621408,original
2025-08-25 10:18:00,HR26DP0703,19,WORKING,Bhondsi,28.3534693,77.0621434,original
2025-08-25 10:19:00,HR26DP0703,19,WORKING,Bhondsi,28.3534696,77.0621428,original
2025-08-25 10:20:00,HR26DP0703,19,WORKING,Bhondsi,28.3534717,77.0621413,original
2025-08-25 10:21:00,HR26DP0703,19,WORKING,Bhondsi,28.3534675,77.0621427,original
2025-08-25 10:22:00,HR26DP0703,19,WORKING,Bhondsi,28.353468,77.0621388,original
2025-08-25 10:23:00,HR26DP0703,19,WORKING,Bhondsi,28.3534658,77.0621375,original
2025-08-25 10:24:00,HR26DP0703,19,WORKING,Bhondsi,28.3534633,77.0621367,original
2025-08-25 10:25:00,HR26DP0703,19,WORKING,Bhondsi,28.3534597,77.0621314,original
2025-08-25 10:26:00,HR26DP0703,19,WORKING,Bhondsi,28.3534574,77.062128,original
2025-08-25 10:27:00,HR26DP0703,19,WORKING,Bhondsi,28.3534554,77.0621233,original
2025-08-25 10:28:00,HR26DP0703,19,WORKING,Bhondsi,28.3534519,77.0621174,original
2025-08-25 10:29:00,HR26DP0703,19,WORKING,Bhondsi,28.3534438,77.062111,original
2025-08-25 10:30:00,HR26DP0703,19,WORKING,Bhondsi,28.3534392,77.062107,original
2025-08-25 10:31:00,HR26DP0703,19,WORKING,Bhondsi,28.353436,77.0621017,original
2025-08-25 10:32:00,HR26DP0703,19,WORKING,Bhondsi,28.3534295,77.0620941,original
2025-08-25 10:33:00,HR26DP0703,19,WORKING,Bhondsi,28.3534248,77.0620878,original
2025-08-25 10:34:00,HR26DP0703,19,WORKING,Bhondsi,28.3534163,77.0620791,original
2025-08-25 10:35:00,HR26DP0703,19,WORKING,Bhondsi,28.3534126,77.0620687,original
2025-08-25 10:36:00,HR26DP0703,19,WORKING,Bhondsi,28.3534038,77.0620592,original
2025-08-25 10:37:00,HR26DP0703,19,WORKING,Bhondsi,28.3533978,77.0620532,original
2025-08-25 10:38:00,HR26DP0703,19,WORKING,Bhondsi,28.3533898,77.0620421,original
2025-08-25 10:39:00,HR26DP0703,19,WORKING,Bhondsi,28.3533847,77.0620307,original
2025-08-25 10:40:00,HR26DP0703,19,WORKING,Bhondsi,28.3533742,77.0620194,original
2025-08-25 10:41:00,HR26DP0703,19,WORKING,Bhondsi,28.3533677,77.0620136,original
2025-08-25 10:42:00,HR26DP0703,19,WORKING,Bhondsi,28.3533575,77.0620018,original
2025-08-25 10:43:00,HR26DP0703,19,WORKING,Bhondsi,28.353348,77.0619867,original
2025-08-25 10:44:00,HR26DP0703,19,WORKING,Bhondsi,28.3533398,77.0619761,original
2025-08-25 10:45:00,HR26DP0703,19,WORKING,Bhondsi,28.3533309,77.0619632,original
2025-08-25 10:46:00,HR26DP0703,19,WORKING,Bhondsi,28.3533212,77.0619544,original
2025-08-25 10:47:00,HR26DP0703,19,WORKING,Bhondsi,28.3533086,77.0619393,original
2025-08-25 10:48:00,HR26DP0703,19,WORKING,Bhondsi,28.3533015,77.0619281,original
2025-08-25 10:49:00,HR26DP0703,19,WORKING,Bhondsi,28.3532892,77.0619144,original
2025-08-25 10:50:00,HR26DP0703,19,WORKING,Bhondsi,28.353281,77.0619036,original
2025-08-25 10:51:00,HR26DP0703,19,WORKING,Bhondsi,28.3532689,77.0618893,original
2025-08-25 10:52:00,HR26DP0703,19,WORKING,Bhondsi,28.3532592,77.0618756,original
2025-08-25 10:53:00,HR26DP0703,19,WORKING,Bhondsi,28.3532508,77.0618632,original
2025-08-25 10:54:00,HR26DP0703,19,WORKING,Bhondsi,28.3532378,77.0618463,original
2025-08-25 10:55:00,HR26DP0703,19,WORKING,Bhondsi,28.3532264,77.0618363,original
2025-08-25 10:56:00,HR26DP0703,19,WORKING,Bhondsi,28.353218,77.0618221,original
2025-08-25 10:57:00,HR26DP0703,19,WORKING,Bhondsi,28.3532075,77.0618067,original
2025-08-25 10:58:00,HR26DP0703,19,WORKING,Bhondsi,28.3531963,77.061796,original
2025-08-25 10:59:00,HR26DP0703,19,WORKING,Bhondsi,28.3531837,77.0617805,original
2025-08-25 11:00:00,HR26DP0703,19,WORKING,Bhondsi,28.3531727,77.0617663,original
2025-08-25 11:01:00,HR26DP0703,19,WORKING,Bhondsi,28.3531619,77.0617536,original
2025-08-25 11:02:00,HR26DP0703,19,WORKING,Bhondsi,28.353153,77.0617393,original
2025-08-25 11:03:00,HR26DP0703,19,WORKING,Bhondsi,28.3531429,77.0617251,original
2025-08-25 11:04:00,HR26DP0703,19,WORKING,Bhondsi,28.3531303,77.0617099,original
2025-08-25 11:05:00,HR26DP0703,19,WORKING,Bhondsi,28.353121,77.0616989,original
2025-08-25 11:06:00,HR26DP0703,19,WORKING,Bhondsi,28.3531087,77.0616875,original
2025-08-25 11:07:00,HR26DP0703,19,WORKING,Bhondsi,28.3530991,77.0616708,original
2025-08-25 11:08:00,HR26DP0703,19,WORKING,Bhondsi,28.3530881,77.0616607,original
2025-08-25 11:09:00,HR26DP0703,19,BREAK,Bhondsi,28.3532017,77.0617961,original
2025-08-25 11:10:00,HR26DP0703,19,BREAK,Bhondsi,28.3532033,77.061798,original
2025-08-25 11:11:00,HR26DP0703,19,BREAK,Bhondsi,28.3532014,77.0617966,original
2025-08-25 11:12:00,HR26DP0703,19,BREAK,Bhondsi,28.3532011,77.0617979,original
2025-08-25 11:13:00,HR26DP0703,19,BREAK,Bhondsi,28.3531983,77.0617963,original
2025-08-25 11:14:00,HR26DP0703,19,BREAK,Bhondsi,28.3532019,77.0618036,original
2025-08-25 11:15:00,HR26DP0703,19,BREAK,Bhondsi,28.3532024,77.0618032,original
2025-08-25 11:16:00,HR26DP0703,19,BREAK,Bhondsi,28.3531966,77.0618002,original
2025-08-25 11:17:00,HR26DP0703,19,BREAK,Bhondsi,28.3531993,77.0618037,original
2025-08-25 11:18:00,HR26DP0703,19,BREAK,Bhondsi,28.3532,77.0618021,original
2025-08-25 11:19:00,HR26DP0703,19,BREAK,Bhondsi,28.3532015,77.061796,original
2025-08-25 11:20:00,HR26DP0703,19,BREAK,Bhondsi,28.353203,77.0617964,original
2025-08-25 11:21:00,HR26DP0703,19,BREAK,Bhondsi,28.3532012,77.0617986,original
2025-08-25 11:22:00,HR26DP0703,19,WORKING,Bhondsi,28.352975,77.0615159,original
2025-08-25 11:23:00,HR26DP0703,19,WORKING,Bhondsi,28.3529706,77.0615085,original
2025-08-25 11:24:00,HR26DP0703,19,WORKING,Bhondsi,28.3529635,77.0615007,original
2025-08-25 11:25:00,HR26DP0703,19,WORKING,Bhondsi,28.3529588,77.0614939,original
2025-08-25 11:26:00,HR26DP0703,19,WORKING,Bhondsi,28.3529558,77.0614878,original
2025-08-25 11:27:00,HR26DP0703,19,WORKING,Bhondsi,28.3529526,77.0614833,original
2025-08-25 11:28:00,HR26DP0703,19,WORKING,Bhondsi,28.3529456,77.0614782,original
2025-08-25 11:29:00,HR26DP0703,19,WORKING,Bhondsi,28.3529448,77.0614734,original
2025-08-25 11:30:00,HR26DP0703,19,WORKING,Bhondsi,28.3529388,77.0614669,original
2025-08-25 11:31:00,HR26DP0703,19,WORKING,Bhondsi,28.3529372,77.0614679,original
2025-08-25 11:32:00,HR26DP0703,19,WORKING,Bhondsi,28.3529357,77.0614632,original
2025-08-25 11:33:00,HR26DP0703,19,WORKING,Bhondsi,28.3529335,77.061461,original
2025-08-25 11:34:00,HR26DP0703,19,WORKING,Bhondsi,28.3529331,77.0614566,original
2025-08-25 11:35:00,HR26DP0703,19,WORKING,Bhondsi,28.35293,77.0614559,original
2025-08-25 11:36:00,HR26DP0703,19,WORKING,Bhondsi,28.3529287,77.0614557,original
2025-08-25 11:37:00,HR26DP0703,19,WORKING,Bhondsi,28.3529281,77.0614549,original
2025-08-25 11:38:00,HR26DP0703,19,WORKING,Bhondsi,28.3529301,77.0614582,original
2025-08-25 11:39:00,HR26DP0703,19,WORKING,Bhondsi,28.3529304,77.0614579,original
2025-08-25 11:40:00,HR26DP0703,19,WORKING,Bhondsi,28.3529321,77.0614618,original
2025-08-25 11:41:00,HR26DP0703,19,WORKING,Bhondsi,28.3529333,77.0614599,original
2025-08-25 11:42:00,HR26DP0703,19,WORKING,Bhondsi,28.352936,77.0614656,original
2025-08-25 11:43:00,HR26DP0703,19,WORKING,Bhondsi,28.3529378,77.0614657,original
2025-08-25 11:44:00,HR26DP0703,19,WORKING,Bhondsi,28.3529432,77.0614727,original
2025-08-25 11:45:00,HR26DP0703,19,WORKING,Bhondsi,28.3529446,77.0614723,original
2025-08-25 11:46:00,HR26DP0703,19,WORKING,Bhondsi,28.3529462,77.0614809,original
2025-08-25 11:47:00,HR26DP0703,19,WORKING,Bhondsi,28.3529504,77.0614841,original
2025-08-25 11:48:00,HR26DP0703,19,WORKING,Bhondsi,28.3529563,77.0614899,original
2025-08-25 11:49:00,HR26DP0703,19,WORKING,Bhondsi,28.3529606,77.0614941,original
2025-08-25 11:50:00,HR26DP0703,19,WORKING,Bhondsi,28.3529678,77.0615037,original
2025-08-25 11:51:00,HR26DP0703,19,WORKING,Bhondsi,28.3529717,77.0615127,original
2025-08-25 11:52:00,HR26DP0703,19,WORKING,Bhondsi,28.3529775,77.0615185,original
2025-08-25 11:53:00,HR26DP0703,19,WORKING,Bhondsi,28.3529866,77.0615248,original
2025-08-25 11:54:00,HR26DP0703,19,WORKING,Bhondsi,28.3529914,77.0615327,original
2025-08-25 11:55:00,HR26DP0703,19,WORKING,Bhondsi,28.3530004,77.061545,original
2025-08-25 11:56:00,HR26DP0703,19,WORKING,Bhondsi,28.3530052,77.061554,original
2025-08-25 11:57:00,HR26DP0703,19,BREAK,Bhondsi,28.3531994,77.0617997,original
2025-08-25 11:58:00,HR26DP0703,19,BREAK,Bhondsi,28.3531999,77.0618035,original
2025-08-25 11:59:00,HR26DP0703,19,BREAK,Bhondsi,28.3531973,77.0618034,original
2025-08-25 12:00:00,HR26DP0703,19,BREAK,Bhondsi,28.3531986,77.0618022,original
2025-08-25 12:01:00,HR26DP0703,19,BREAK,Bhondsi,28.3531993,77.0617987,original
2025-08-25 12:02:00,HR26DP0703,19,BREAK,Bhondsi,28.3531998,77.061799,original
2025-08-25 12:03:00,HR26DP0703,19,WORKING,Bhondsi,28.3530666,77.0616297,original
2025-08-25 12:04:00,HR26DP0703,19,WORKING,Bhondsi,28.3530723,77.0616384,original
2025-08-25 12:05:00,HR26DP0703,19,WORKING,Bhondsi,28.3530855,77.0616522,original
2025-08-25 12:06:00,HR26DP0703,19,WORKING,Bhondsi,28.3530946,77.0616656,original
2025-08-25 12:07:00,HR26DP0703,19,WORKING,Bhondsi,28.3531041,77.0616798,original
2025-08-25 12:08:00,HR26DP0703,19,WORKING,Bhondsi,28.3531162,77.0616893,original
2025-08-25 12:09:00,HR26DP0703,19,WORKING,Bhondsi,28.3531252,77.0617059,original
2025-08-25 12:10:00,HR26DP0703,19,WORKING,Bhondsi,28.3531347,77.0617179,original
2025-08-25 12:11:00,HR26DP0703,19,WORKING,Bhondsi,28.3531459,77.0617303,original
2025-08-25 12:12:00,HR26DP0703,19,WORKING,Bhondsi,28.3531576,77.0617417,original
2025-08-25 12:13:00,HR26DP0703,19,WORKING,Bhondsi,28.3531648,77.0617592,original
2025-08-25 12:14:00,HR26DP0703,19,WORKING,Bhondsi,28.3531769,77.0617696,original
2025-08-25 12:15:00,HR26DP0703,19,WORKING,Bhondsi,28.3531885,77.0617872,original
2025-08-25 12:16:00,HR26DP0703,19,WORKING,Bhondsi,28.3531971,77.0617995,original
2025-08-25 12:17:00,HR26DP0703,19,WORKING,Bhondsi,28.353209,77.0618116,original
2025-08-25 12:18:00,HR26DP0703,19,WORKING,Bhondsi,28.3532227,77.0618253,original
2025-08-25 12:19:00,HR26DP0703,19,WORKING,Bhondsi,28.3532317,77.0618391,original
2025-08-25 12:20:00,HR26DP0703,19,WORKING,Bhondsi,28.3532443,77.0618515,original
2025-08-25 12:21:00,HR26DP0703,19,WORKING,Bhondsi,28.3532521,77.0618685,original
2025-08-25 12:22:00,HR26DP0703,19,WORKING,Bhondsi,28.353262,77.061879,original
2025-08-25 12:23:00,HR26DP0703,19,WORKING,Bhondsi,28.3532743,77.0618916,original
2025-08-25 12:24:00,HR26DP0703,19,WORKING,Bhondsi,28.3532831,77.0619091,original
2025-08-25 12:25:00,HR26DP0703,19,WORKING,Bhondsi,28.3532961,77.0619212,original
2025-08-25 12:26:00,HR26DP0703,19,WORKING,Bhondsi,28.3533029,77.0619309,original
2025-08-25 12:27:00,HR26DP0703,19,WORKING,Bhondsi,28.3533152,77.0619462,original
2025-08-25 12:28:00,HR26DP0703,19,WORKING,Bhondsi,28.3533237,77.0619587,original
2025-08-25 12:29:00,HR26DP0703,19,WORKING,Bhondsi,28.3533333,77.0619713,original
2025-08-25 12:30:00,HR26DP0703,19,WORKING,Bhondsi,28.3533411,77.0619808,original
2025-08-25 12:31:00,HR26DP0703,19,WORKING,Bhondsi,28.3533502,77.0619942,original
2025-08-25 12:32:00,HR26DP0703,19,WORKING,Bhondsi,28.35336,77.0620037,original
2025-08-25 12:33:00,HR26DP0703,19,WORKING,Bhondsi,28.3533694,77.0620139,original
2025-08-25 12:34:00,HR26DP0703,19,WORKING,Bhondsi,28.3533756,77.0620255,original
2025-08-25 12:35:00,HR26DP0703,19,WORKING,Bhondsi,28.3533859,77.0620336,original
2025-08-25 12:36:00,HR26DP0703,19,WORKING,Bhondsi,28.3533924,77.0620446,original
2025-08-25 12:37:00,HR26DP0703,19,WORKING,Bhondsi,28.3533984,77.0620541,original
2025-08-25 12:38:00,HR26DP0703,19,WORKING,Bhondsi,28.3534062,77.0620636,original
2025-08-25 12:39:00,HR26DP0703,19,WORKING,Bhondsi,28.3534162,77.0620738,original
2025-08-25 12:40:00,HR26DP0703,19,WORKING,Bhondsi,28.3534224,77.0620818,original
2025-08-25 12:41:00,HR26DP0703,19,WORKING,Bhondsi,28.3534256,77.0620895,original
2025-08-25 12:42:00,HR26DP0703,19,WORKING,Bhondsi,28.3534346,77.0620949,original
2025-08-25 12:43:00,HR26DP0703,19,WORKING,Bhondsi,28.3534362,77.0621043,original
2025-08-25 12:44:00,HR26DP0703,19,WORKING,Bhondsi,28.3534445,77.0621088,original
2025-08-25 12:45:00,HR26DP0703,19,WORKING,Bhondsi,28.3534488,77.0621129,original
2025-08-25 12:46:00,HR26DP0703,19,WORKING,Bhondsi,28.35345,77.0621202,original
2025-08-25 12:47:00,HR26DP0703,19,WORKING,Bhondsi,28.3534546,77.0621226,original
2025-08-25 12:48:00,HR26DP0703,19,WORKING,Bhondsi,28.3534579,77.0621262,original
2025-08-25 12:49:00,HR26DP0703,19,WORKING,Bhondsi,28.3534635,77.0621328,original
2025-08-25 12:50:00,HR26DP0703,19,WORKING,Bhondsi,28.3534621,77.0621373,original
2025-08-25 12:51:00,HR26DP0703,19,WORKING,Bhondsi,28.3534656,77.0621403,original
2025-08-25 12:52:00,HR26DP0703,19,WORKING,Bhondsi,28.3534689,77.0621391,original
2025-08-25 12:53:00,HR26DP0703,19,BREAK,Bhondsi,28.3531989,77.0617979,original
2025-08-25 12:54:00,HR26DP0703,19,BREAK,Bhondsi,28.3532026,77.0618038,original
2025-08-25 12:55:00,HR26DP0703,19,BREAK,Bhondsi,28.3532002,77.0618005,original
2025-08-25 12:56:00,HR26DP0703,19,BREAK,Bhondsi,28.3532006,77.0617959,original
2025-08-25 12:57:00,HR26DP0703,19,BREAK,Bhondsi,28.3531981,77.0617996,original
2025-08-25 12:58:00,HR26DP0703,19,BREAK,Bhondsi,28.353203,77.0618036,original
2025-08-25 12:59:00,HR26DP0703,19,BREAK,Bhondsi,28.3532001,77.0618022,original
2025-08-25 13:00:00,HR26DP0703,19,WORKING,Bhondsi,28.3534639,77.062139,original
2025-08-25 13:01:00,HR26DP0703,19,WORKING,Bhondsi,28.3534621,77.0621352,original
2025-08-25 13:02:00,HR26DP0703,19,WORKING,Bhondsi,28.3534628,77.0621307,original
2025-08-25 13:03:00,HR26DP0703,19,WORKING,Bhondsi,28.3534597,77.0621281,original
2025-08-25 13:04:00,HR26DP0703,19,WORKING,Bhondsi,28.353453,77.0621245,original
2025-08-25 13:05:00,HR26DP0703,19,WORKING,Bhondsi,28.3534488,77.0621192,original
2025-08-25 13:06:00,HR26DP0703,19,WORKING,Bhondsi,28.3534477,77.0621148,original
2025-08-25 13:07:00,HR26DP0703,19,WORKING,Bhondsi,28.3534402,77.0621044,original
2025-08-25 13:08:00,HR26DP0703,19,WORKING,Bhondsi,28.3534352,77.0620997,original
2025-08-25 13:09:00,HR26DP0703,19,WORKING,Bhondsi,28.3534306,77.062096,original
2025-08-25 13:10:00,HR26DP0703,19,WORKING,Bhondsi,28.3534271,77.0620837,original
2025-08-25 13:11:00,HR26DP0703,19,WORKING,Bhondsi,28.3534185,77.0620767,original
2025-08-25 13:12:00,HR26DP0703,19,WORKING,Bhondsi,28.3534131,77.0620708,original
2025-08-25 13:13:00,HR26DP0703,19,WORKING,Bhondsi,28.353407,77.0620637,original
2025-08-25 13:14:00,HR26DP0703,19,WORKING,Bhondsi,28.3533977,77.0620536,original
2025-08-25 13:15:00,HR26DP0703,19,WORKING,Bhondsi,28.3533899,77.0620421,original
2025-08-25 13:16:00,HR26DP0703,19,WORKING,Bhondsi,28.3533845,77.0620329,original
2025-08-25 13:17:00,HR26DP0703,19,WORKING,Bhondsi,28.3533735,77.0620227,original
2025-08-25 13:18:00,HR26DP0703,19,WORKING,Bhondsi,28.3533649,77.0620106,original
2025-08-25 13:19:00,HR26DP0703,19,WORKING,Bhondsi,28.3533569,77.0619997,original
2025-08-25 13:20:00,HR26DP0703,19,WORKING,Bhondsi,28.3533486,77.0619893,original
2025-08-25 13:21:00,HR26DP0703,19,WORKING,Bhondsi,28.3533411,77.0619781,original
2025-08-25 13:22:00,HR26DP0703,19,WORKING,Bhondsi,28.3533312,77.0619646,original
2025-08-25 13:23:00,HR26DP0703,19,WORKING,Bhondsi,28.3533199,77.0619561,original
2025-08-25 13:24:00,HR26DP0703,19,WORKING,Bhondsi,28.3533092,77.0619403,original
2025-08-25 13:25:00,HR26DP0703,19,WORKING,Bhondsi,28.3533,77.0619291,original
2025-08-25 13:26:00,HR26DP0703,19,WORKING,Bhondsi,28.3532927,77.061914,original
2025-08-25 13:27:00,HR26DP0703,19,WORKING,Bhondsi,28.3532793,77.0619052,original
2025-08-25 13:28:00,HR26DP0703,19,WORKING,Bhondsi,28.3532704,77.0618922,original
2025-08-25 13:29:00,HR26DP0703,19,WORKING,Bhondsi,28.3532608,77.0618743,original
2025-08-25 13:30:00,HR26DP0703,19,WORKING,Bhondsi,28.35325,77.0618619,original
2025-08-25 13:31:00,HR26DP0703,19,WORKING,Bhondsi,28.3532393,77.0618509,original
