timestamp,vehicle,ward,phase,location_name,raw_lat,raw_lng,matched_lat,matched_lng,confidence,matched
2025-08-25 09:24:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.381290095296634,77.05420685531787,28.38129,77.054207,0.949439,true
2025-08-25 09:25:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.377793508667438,77.05534225881638,28.377794,77.055342,0.949439,true
2025-08-25 09:26:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.374301078129935,77.05649520021822,28.374301,77.056495,0.949439,true
2025-08-25 09:27:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.371249563723445,77.05763974239487,28.37125,77.05764,0.949439,true
2025-08-25 09:28:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.367757817727036,77.05879518052946,28.367758,77.058795,0.949439,true
2025-08-25 09:29:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.36425904902436,77.05992231162875,28.364259,77.059922,0.949439,true
2025-08-25 09:30:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.36073962678491,77.06096214295587,28.36074,77.060962,0.949439,true
2025-08-25 09:31:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.357212302141917,77.06196787372606,28.357212,77.061968,0.949439,true
2025-08-25 09:32:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.353756288880987,77.06319483238481,28.353756,77.063195,0.949439,true
2025-08-25 09:33:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.35069793657405,77.06542634016326,28.3507,77.065425,0.949439,true
2025-08-25 09:34:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.34751281962761,77.06742028485078,28.347513,77.06742,0.949439,true
2025-08-25 09:35:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.345204190463082,77.06780982767881,28.345204,77.06781,0.949439,true
2025-08-25 09:36:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.348560390966792,77.06638133959345,28.34856,77.066381,0.949439,true
2025-08-25 09:37:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.35172889778251,77.06435340971436,28.351729,77.064353,0.949439,true
2025-08-25 09:38:00,HR26DP0703,19,TRAVEL_OUT,Bhondsi,28.353287,77.061797,28.352987,77.061784,0.949439,true
2025-08-25 09:39:00,HR26DP0703,19,WORKING,Bhondsi,28.3532004,77.0618017,28.352987,77.061792,0.949439,true
2025-08-25 09:40:00,HR26DP0703,19,WORKING,Bhondsi,28.3532125,77.0618151,28.352986,77.061805,0.949439,true
2025-08-25 09:41:00,HR26DP0703,19,WORKING,Bhondsi,28.35322,77.0618289,28.352986,77.061819,0.949439,true
2025-08-25 09:42:00,HR26DP0703,19,WORKING,Bhondsi,28.3532322,77.0618425,28.352986,77.061832,0.949439,true
2025-08-25 09:43:00,HR26DP0703,19,WORKING,Bhondsi,28.353245,77.0618524,28.352985,77.061841,0.949439,true
2025-08-25 09:44:00,HR26DP0703,19,WORKING,Bhondsi,28.3532536,77.0618666,28.352985,77.061855,0.949439,true
2025-08-25 09:45:00,HR26DP0703,19,WORKING,Bhondsi,28.3532664,77.0618833,28.352984,77.061871,0.949439,true
2025-08-25 09:46:00,HR26DP0703,19,WORKING,Bhondsi,28.3532732,77.0618952,28.352984,77.061883,0.949439,true
2025-08-25 09:47:00,HR26DP0703,19,WORKING,Bhondsi,28.3532838,77.0619093,28.352983,77.061896,0.949439,true
2025-08-25 09:48:00,HR26DP0703,19,WORKING,Bhondsi,28.3532964,77.0619235,28.352983,77.06191,0.949439,true
2025-08-25 09:49:00,HR26DP0703,19,WORKING,Bhondsi,28.3533063,77.0619321,28.352983,77.061918,0.949439,true
2025-08-25 09:50:00,HR26DP0703,19,WORKING,Bhondsi,28.3533147,77.0619459,28.353292,77.061947,0.428741,true
2025-08-25 09:51:00,HR26DP0703,19,WORKING,Bhondsi,28.3533268,77.0619581,28.353292,77.061959,0.428741,true
2025-08-25 09:52:00,HR26DP0703,19,WORKING,Bhondsi,28.353332,77.0619714,28.353292,77.061973,0.428741,true
2025-08-25 09:53:00,HR26DP0703,19,WORKING,Bhondsi,28.3533451,77.0619824,28.353293,77.061984,0.428741,true
2025-08-25 09:54:00,HR26DP0703,19,WORKING,Bhondsi,28.3533531,77.0619918,28.353293,77.061994,0.428741,true
2025-08-25 09:55:00,HR26DP0703,19,WORKING,Bhondsi,28.3533593,77.0620055,28.353293,77.062005,0.428741,true
2025-08-25 09:56:00,HR26DP0703,19,WORKING,Bhondsi,28.353369,77.0620176,28.353293,77.062017,0.428741,true
2025-08-25 09:57:00,HR26DP0703,19,WORKING,Bhondsi,28.3533789,77.062024,28.353293,77.062023,0.428741,true
2025-08-25 09:58:00,HR26DP0703,19,WORKING,Bhondsi,28.3533862,77.0620353,28.353293,77.062034,0.428741,true
2025-08-25 09:59:00,HR26DP0703,19,WORKING,Bhondsi,28.3533935,77.0620451,28.353293,77.062044,0.428741,true
2025-08-25 10:00:00,HR26DP0703,19,WORKING,Bhondsi,28.3534007,77.0620576,28.353293,77.062057,0.428741,true
2025-08-25 10:01:00,HR26DP0703,19,WORKING,Bhondsi,28.3534098,77.0620662,28.353293,77.062065,0.428741,true
2025-08-25 10:02:00,HR26DP0703,19,WORKING,Bhondsi,28.3534139,77.0620729,28.353292,77.062072,0.428741,true
2025-08-25 10:03:00,HR26DP0703,19,WORKING,Bhondsi,28.3534216,77.0620806,28.353292,77.062079,0.428741,true
2025-08-25 10:04:00,HR26DP0703,19,WORKING,Bhondsi,28.3534276,77.062091,28.353292,77.06209,0.428741,true
2025-08-25 10:05:00,HR26DP0703,19,WORKING,Bhondsi,28.3534313,77.062096,28.353292,77.062095,0.428741,true
2025-08-25 10:06:00,HR26DP0703,19,WORKING,Bhondsi,28.3534404,77.0621031,28.353292,77.062102,0.428741,true
2025-08-25 10:07:00,HR26DP0703,19,WORKING,Bhondsi,28.3534446,77.0621071,28.353292,77.062106,0.428741,true
2025-08-25 10:08:00,HR26DP0703,19,WORKING,Bhondsi,28.3534479,77.0621158,28.353292,77.062114,0.428741,true
2025-08-25 10:09:00,HR26DP0703,19,WORKING,Bhondsi,28.3534504,77.0621224,28.353292,77.062121,0.428741,true
2025-08-25 10:10:00,HR26DP0703,19,WORKING,Bhondsi,28.3534544,77.0621244,28.353292,77.062123,0.428741,true
2025-08-25 10:11:00,HR26DP0703,19,WORKING,Bhondsi,28.3534604,77.0621277,28.353292,77.062126,0.428741,true
2025-08-25 10:12:00,HR26DP0703,19,WORKING,Bhondsi,28.3534618,77.0621326,28.353292,77.062131,0.428741,true
2025-08-25 10:13:00,HR26DP0703,19,WORKING,Bhondsi,28.3534646,77.0621384,28.353292,77.062134,0.428741,true
2025-08-25 10:14:00,HR26DP0703,19,WORKING,Bhondsi,28.3534664,77.0621384,28.353292,77.062134,0.428741,true
2025-08-25 10:15:00,HR26DP0703,19,WORKING,Bhondsi,28.3534678,77.0621389,28.353292,77.062134,0.428741,true
2025-08-25 10:16:00,HR26DP0703,19,WORKING,Bhondsi,28.3534678,77.06214,28.353292,77.062134,0.428741,true
2025-08-25 10:17:00,HR26DP0703,19,WORKING,Bhondsi,28.3534684,77.0621408,28.353292,77.062134,0.428741,true
2025-08-25 10:18:00,HR26DP0703,19,WORKING,Bhondsi,28.3534693,77.0621434,28.353292,77.062134,0.428741,true
2025-08-25 10:19:00,HR26DP0703,19,WORKING,Bhondsi,28.3534696,77.0621428,28.353292,77.062134,0.428741,true
2025-08-25 10:20:00,HR26DP0703,19,WORKING,Bhondsi,28.3534717,77.0621413,28.353292,77.062134,0.428741,true
2025-08-25 10:21:00,HR26DP0703,19,WORKING,Bhondsi,28.3534675,77.0621427,28.353292,77.062134,0.428741,true
2025-08-25 10:22:00,HR26DP0703,19,WORKING,Bhondsi,28.353468,77.0621388,28.353292,77.062134,0.428741,true
2025-08-25 10:23:00,HR26DP0703,19,WORKING,Bhondsi,28.3534658,77.0621375,28.353292,77.062134,0.428741,true
2025-08-25 10:24:00,HR26DP0703,19,WORKING,Bhondsi,28.3534633,77.0621367,28.353292,77.062134,0.428741,true
2025-08-25 10:25:00,HR26DP0703,19,WORKING,Bhondsi,28.3534597,77.0621314,28.353292,77.062134,0.428741,true
2025-08-25 10:26:00,HR26DP0703,19,WORKING,Bhondsi,28.3534574,77.062128,28.353292,77.062134,0.428741,true
2025-08-25 10:27:00,HR26DP0703,19,WORKING,Bhondsi,28.3534554,77.0621233,28.353292,77.062134,0.428741,true
2025-08-25 10:28:00,HR26DP0703,19,WORKING,Bhondsi,28.3534519,77.0621174,28.353292,77.062134,0.428741,true
2025-08-25 10:29:00,HR26DP0703,19,WORKING,Bhondsi,28.3534438,77.062111,28.353292,77.062134,0.428741,true
2025-08-25 10:30:00,HR26DP0703,19,WORKING,Bhondsi,28.3534392,77.062107,28.353292,77.062134,0.428741,true
2025-08-25 10:31:00,HR26DP0703,19,WORKING,Bhondsi,28.353436,77.0621017,28.353292,77.062134,0.428741,true
2025-08-25 10:32:00,HR26DP0703,19,WORKING,Bhondsi,28.3534295,77.0620941,28.353292,77.062134,0.428741,true
2025-08-25 10:33:00,HR26DP0703,19,WORKING,Bhondsi,28.3534248,77.0620878,28.353292,77.062134,0.428741,true
2025-08-25 10:34:00,HR26DP0703,19,WORKING,Bhondsi,28.3534163,77.0620791,28.353292,77.062134,0.428741,true
2025-08-25 10:35:00,HR26DP0703,19,WORKING,Bhondsi,28.3534126,77.0620687,28.353292,77.062134,0.428741,true
2025-08-25 10:36:00,HR26DP0703,19,WORKING,Bhondsi,28.3534038,77.0620592,28.353292,77.062134,0.428741,true
2025-08-25 10:37:00,HR26DP0703,19,WORKING,Bhondsi,28.3533978,77.0620532,28.353292,77.062134,0.428741,true
2025-08-25 10:38:00,HR26DP0703,19,WORKING,Bhondsi,28.3533898,77.0620421,28.353292,77.062134,0.428741,true
2025-08-25 10:39:00,HR26DP0703,19,WORKING,Bhondsi,28.3533847,77.0620307,28.353256,77.062409,0.428741,true
2025-08-25 10:40:00,HR26DP0703,19,WORKING,Bhondsi,28.3533742,77.0620194,28.35298,77.062002,0,true
2025-08-25 10:41:00,HR26DP0703,19,WORKING,Bhondsi,28.3533677,77.0620136,28.35298,77.061997,0,true
2025-08-25 10:42:00,HR26DP0703,19,WORKING,Bhondsi,28.3533575,77.0620018,28.35298,77.061986,0,true
2025-08-25 10:43:00,HR26DP0703,19,WORKING,Bhondsi,28.353348,77.0619867,28.352981,77.061971,0,true
2025-08-25 10:44:00,HR26DP0703,19,WORKING,Bhondsi,28.3533398,77.0619761,28.352981,77.061961,0,true
2025-08-25 10:45:00,HR26DP0703,19,WORKING,Bhondsi,28.3533309,77.0619632,28.352982,77.061948,0,true
2025-08-25 10:46:00,HR26DP0703,19,WORKING,Bhondsi,28.3533212,77.0619544,28.352982,77.06194,0,true
2025-08-25 10:47:00,HR26DP0703,19,WORKING,Bhondsi,28.3533086,77.0619393,28.352982,77.061925,0,true
2025-08-25 10:48:00,HR26DP0703,19,WORKING,Bhondsi,28.3533015,77.0619281,28.352983,77.061914,0,true
2025-08-25 10:49:00,HR26DP0703,19,WORKING,Bhondsi,28.3532892,77.0619144,28.352983,77.061901,0,true
2025-08-25 10:50:00,HR26DP0703,19,WORKING,Bhondsi,28.353281,77.0619036,28.352984,77.061891,0,true
2025-08-25 10:51:00,HR26DP0703,19,WORKING,Bhondsi,28.3532689,77.0618893,28.352984,77.061877,0,true
2025-08-25 10:52:00,HR26DP0703,19,WORKING,Bhondsi,28.3532592,77.0618756,28.352984,77.061864,0,true
2025-08-25 10:53:00,HR26DP0703,19,WORKING,Bhondsi,28.3532508,77.0618632,28.352985,77.061852,0,true
2025-08-25 10:54:00,HR26DP0703,19,WORKING,Bhondsi,28.3532378,77.0618463,28.352985,77.061835,0,true
2025-08-25 10:55:00,HR26DP0703,19,WORKING,Bhondsi,28.3532264,77.0618363,28.352986,77.061826,0,true
2025-08-25 10:56:00,HR26DP0703,19,WORKING,Bhondsi,28.353218,77.0618221,28.352986,77.061812,0,true
2025-08-25 10:57:00,HR26DP0703,19,WORKING,Bhondsi,28.3532075,77.0618067,28.352987,77.061797,0,true
2025-08-25 10:58:00,HR26DP0703,19,WORKING,Bhondsi,28.3531963,77.061796,28.352987,77.061787,0,true
2025-08-25 10:59:00,HR26DP0703,19,WORKING,Bhondsi,28.3531837,77.0617805,28.352988,77.061772,0,true
2025-08-25 11:00:00,HR26DP0703,19,WORKING,Bhondsi,28.3531727,77.0617663,28.352988,77.061758,0,true
2025-08-25 11:01:00,HR26DP0703,19,WORKING,Bhondsi,28.3531619,77.0617536,28.352988,77.061746,0,true
2025-08-25 11:02:00,HR26DP0703,19,WORKING,Bhondsi,28.353153,77.0617393,28.352989,77.061732,0,true
2025-08-25 11:03:00,HR26DP0703,19,WORKING,Bhondsi,28.3531429,77.0617251,28.352989,77.061718,0,true
2025-08-25 11:04:00,HR26DP0703,19,WORKING,Bhondsi,28.3531303,77.0617099,28.35299,77.061704,0,true
2025-08-25 11:05:00,HR26DP0703,19,WORKING,Bhondsi,28.353121,77.0616989,28.35299,77.061693,0,true
2025-08-25 11:06:00,HR26DP0703,19,WORKING,Bhondsi,28.3531087,77.0616875,28.352991,77.061682,0,true
2025-08-25 11:07:00,HR26DP0703,19,WORKING,Bhondsi,28.3530991,77.0616708,28.352991,77.061682,0,true
2025-08-25 11:08:00,HR26DP0703,19,WORKING,Bhondsi,28.3530881,77.0616607,28.352991,77.061682,0,true
2025-08-25 11:09:00,HR26DP0703,19,BREAK,Bhondsi,28.3532017,77.0617961,28.352987,77.061787,0,true
2025-08-25 11:10:00,HR26DP0703,19,BREAK,Bhondsi,28.3532033,77.061798,28.352987,77.061789,0,true
2025-08-25 11:11:00,HR26DP0703,19,BREAK,Bhondsi,28.3532014,77.0617966,28.352987,77.061789,0,true
2025-08-25 11:12:00,HR26DP0703,19,BREAK,Bhondsi,28.3532011,77.0617979,28.352987,77.061789,0,true
2025-08-25 11:13:00,HR26DP0703,19,BREAK,Bhondsi,28.3531983,77.0617963,28.352987,77.061789,0,true
2025-08-25 11:14:00,HR26DP0703,19,BREAK,Bhondsi,28.3532019,77.0618036,28.352987,77.061794,0,true
2025-08-25 11:15:00,HR26DP0703,19,BREAK,Bhondsi,28.3532024,77.0618032,28.352987,77.061794,0,true
2025-08-25 11:16:00,HR26DP0703,19,BREAK,Bhondsi,28.3531966,77.0618002,28.352987,77.061794,0,true
2025-08-25 11:17:00,HR26DP0703,19,BREAK,Bhondsi,28.3531993,77.0618037,28.352987,77.061795,0,true
2025-08-25 11:18:00,HR26DP0703,19,BREAK,Bhondsi,28.3532,77.0618021,28.352987,77.061795,0,true
2025-08-25 11:19:00,HR26DP0703,19,BREAK,Bhondsi,28.3532015,77.061796,28.352987,77.061795,0,true
2025-08-25 11:20:00,HR26DP0703,19,BREAK,Bhondsi,28.353203,77.0617964,28.352987,77.061795,0,true
2025-08-25 11:21:00,HR26DP0703,19,BREAK,Bhondsi,28.3532012,77.0617986,28.352987,77.061795,0,true
2025-08-25 11:22:00,HR26DP0703,19,WORKING,Bhondsi,28.352975,77.0615159,28.353286,77.061516,0,true
2025-08-25 11:23:00,HR26DP0703,19,WORKING,Bhondsi,28.3529706,77.0615085,28.353286,77.061509,0,true
2025-08-25 11:24:00,HR26DP0703,19,WORKING,Bhondsi,28.3529635,77.0615007,28.353286,77.061501,0,true
2025-08-25 11:25:00,HR26DP0703,19,WORKING,Bhondsi,28.3529588,77.0614939,28.353286,77.061494,0,true
2025-08-25 11:26:00,HR26DP0703,19,WORKING,Bhondsi,28.3529558,77.0614878,28.353286,77.061488,0,true
2025-08-25 11:27:00,HR26DP0703,19,WORKING,Bhondsi,28.3529526,77.0614833,28.353286,77.061483,0,true
2025-08-25 11:28:00,HR26DP0703,19,WORKING,Bhondsi,28.3529456,77.0614782,28.353286,77.061478,0,true
2025-08-25 11:29:00,HR26DP0703,19,WORKING,Bhondsi,28.3529448,77.0614734,28.353286,77.061473,0,true
2025-08-25 11:30:00,HR26DP0703,19,WORKING,Bhondsi,28.3529388,77.0614669,28.352998,77.061469,0.135604,true
2025-08-25 11:31:00,HR26DP0703,19,WORKING,Bhondsi,28.3529372,77.0614679,28.352998,77.061471,0.135604,true
2025-08-25 11:32:00,HR26DP0703,19,WORKING,Bhondsi,28.3529357,77.0614632,28.352998,77.061471,0.135604,true
2025-08-25 11:33:00,HR26DP0703,19,WORKING,Bhondsi,28.3529335,77.061461,28.352998,77.061471,0.135604,true
2025-08-25 11:34:00,HR26DP0703,19,WORKING,Bhondsi,28.3529331,77.0614566,28.352998,77.061471,0.135604,true
2025-08-25 11:35:00,HR26DP0703,19,WORKING,Bhondsi,28.35293,77.0614559,28.352998,77.061471,0.135604,true
2025-08-25 11:36:00,HR26DP0703,19,WORKING,Bhondsi,28.3529287,77.0614557,28.352998,77.061471,0.135604,true
2025-08-25 11:37:00,HR26DP0703,19,WORKING,Bhondsi,28.3529281,77.0614549,28.352998,77.061471,0.135604,true
2025-08-25 11:38:00,HR26DP0703,19,WORKING,Bhondsi,28.3529301,77.0614582,28.352998,77.061471,0.135604,true
2025-08-25 11:39:00,HR26DP0703,19,WORKING,Bhondsi,28.3529304,77.0614579,28.352998,77.061471,0.135604,true
2025-08-25 11:40:00,HR26DP0703,19,WORKING,Bhondsi,28.3529321,77.0614618,28.352998,77.061471,0.135604,true
2025-08-25 11:41:00,HR26DP0703,19,WORKING,Bhondsi,28.3529333,77.0614599,28.352998,77.061471,0.135604,true
2025-08-25 11:42:00,HR26DP0703,19,WORKING,Bhondsi,28.352936,77.0614656,28.352998,77.061471,0.135604,true
2025-08-25 11:43:00,HR26DP0703,19,WORKING,Bhondsi,28.3529378,77.0614657,28.352998,77.061471,0.135604,true
2025-08-25 11:44:00,HR26DP0703,19,WORKING,Bhondsi,28.3529432,77.0614727,28.352997,77.061475,0.135604,true
2025-08-25 11:45:00,HR26DP0703,19,WORKING,Bhondsi,28.3529446,77.0614723,28.352997,77.061475,0.135604,true
2025-08-25 11:46:00,HR26DP0703,19,WORKING,Bhondsi,28.3529462,77.0614809,28.352997,77.061483,0.135604,true
2025-08-25 11:47:00,HR26DP0703,19,WORKING,Bhondsi,28.3529504,77.0614841,28.352997,77.061486,0.135604,true
2025-08-25 11:48:00,HR26DP0703,19,WORKING,Bhondsi,28.3529563,77.0614899,28.352997,77.061492,0.135604,true
2025-08-25 11:49:00,HR26DP0703,19,WORKING,Bhondsi,28.3529606,77.0614941,28.352997,77.061496,0.135604,true
2025-08-25 11:50:00,HR26DP0703,19,WORKING,Bhondsi,28.3529678,77.0615037,28.352996,77.061505,0.135604,true
2025-08-25 11:51:00,HR26DP0703,19,WORKING,Bhondsi,28.3529717,77.0615127,28.352996,77.061514,0.135604,true
2025-08-25 11:52:00,HR26DP0703,19,WORKING,Bhondsi,28.3529775,77.0615185,28.352996,77.061519,0.135604,true
2025-08-25 11:53:00,HR26DP0703,19,WORKING,Bhondsi,28.3529866,77.0615248,28.352996,77.061525,0.135604,true
2025-08-25 11:54:00,HR26DP0703,19,WORKING,Bhondsi,28.3529914,77.0615327,28.352995,77.061533,0.135604,true
2025-08-25 11:55:00,HR26DP0703,19,WORKING,Bhondsi,28.3530004,77.061545,28.352995,77.061545,0.135604,true
2025-08-25 11:56:00,HR26DP0703,19,WORKING,Bhondsi,28.3530052,77.061554,28.352995,77.061554,0.135604,true
2025-08-25 11:57:00,HR26DP0703,19,BREAK,Bhondsi,28.3531994,77.0617997,28.352987,77.061791,0.135604,true
2025-08-25 11:58:00,HR26DP0703,19,BREAK,Bhondsi,28.3531999,77.0618035,28.352987,77.061794,0.135604,true
2025-08-25 11:59:00,HR26DP0703,19,BREAK,Bhondsi,28.3531973,77.0618034,28.352987,77.061794,0.135604,true
2025-08-25 12:00:00,HR26DP0703,19,BREAK,Bhondsi,28.3531986,77.0618022,28.352987,77.061794,0.135604,true
2025-08-25 12:01:00,HR26DP0703,19,BREAK,Bhondsi,28.3531993,77.0617987,28.352987,77.061794,0.135604,true
2025-08-25 12:02:00,HR26DP0703,19,BREAK,Bhondsi,28.3531998,77.061799,28.352987,77.061794,0.135604,true
2025-08-25 12:03:00,HR26DP0703,19,WORKING,Bhondsi,28.3530666,77.0616297,28.352971,77.062267,0.135604,true
2025-08-25 12:04:00,HR26DP0703,19,WORKING,Bhondsi,28.3530723,77.0616384,28.352971,77.062267,0.135604,true
2025-08-25 12:05:00,HR26DP0703,19,WORKING,Bhondsi,28.3530855,77.0616522,28.352971,77.062267,0.135604,true
2025-08-25 12:06:00,HR26DP0703,19,WORKING,Bhondsi,28.3530946,77.0616656,28.352971,77.062267,0.135604,true
2025-08-25 12:07:00,HR26DP0703,19,WORKING,Bhondsi,28.3531041,77.0616798,28.352971,77.062267,0.135604,true
2025-08-25 12:08:00,HR26DP0703,19,WORKING,Bhondsi,28.3531162,77.0616893,28.352971,77.062267,0.135604,true
2025-08-25 12:09:00,HR26DP0703,19,WORKING,Bhondsi,28.3531252,77.0617059,28.352971,77.062267,0.135604,true
2025-08-25 12:10:00,HR26DP0703,19,WORKING,Bhondsi,28.3531347,77.0617179,28.352971,77.062267,0.135604,true
2025-08-25 12:11:00,HR26DP0703,19,WORKING,Bhondsi,28.3531459,77.0617303,28.352971,77.062267,0.135604,true
2025-08-25 12:12:00,HR26DP0703,19,WORKING,Bhondsi,28.3531576,77.0617417,28.352971,77.062267,0.135604,true
2025-08-25 12:13:00,HR26DP0703,19,WORKING,Bhondsi,28.3531648,77.0617592,28.352988,77.062275,0.135604,true
2025-08-25 12:14:00,HR26DP0703,19,WORKING,Bhondsi,28.3531769,77.0617696,28.353002,77.062281,0.135604,true
2025-08-25 12:15:00,HR26DP0703,19,WORKING,Bhondsi,28.3531885,77.0617872,28.353017,77.062287,0.135604,true
2025-08-25 12:16:00,HR26DP0703,19,WORKING,Bhondsi,28.3531971,77.0617995,28.353028,77.062292,0.135604,true
2025-08-25 12:17:00,HR26DP0703,19,WORKING,Bhondsi,28.353209,77.0618116,28.353042,77.062299,0.135604,true
2025-08-25 12:18:00,HR26DP0703,19,WORKING,Bhondsi,28.3532227,77.0618253,28.353058,77.062306,0.135604,true
2025-08-25 12:19:00,HR26DP0703,19,WORKING,Bhondsi,28.3532317,77.0618391,28.35307,77.062311,0.135604,true
2025-08-25 12:20:00,HR26DP0703,19,WORKING,Bhondsi,28.3532443,77.0618515,28.353289,77.06185,0,true
2025-08-25 12:21:00,HR26DP0703,19,WORKING,Bhondsi,28.3532521,77.0618685,28.353289,77.061867,0,true
2025-08-25 12:22:00,HR26DP0703,19,WORKING,Bhondsi,28.353262,77.061879,28.353289,77.061878,0,true
2025-08-25 12:23:00,HR26DP0703,19,WORKING,Bhondsi,28.3532743,77.0618916,28.35329,77.061891,0,true
2025-08-25 12:24:00,HR26DP0703,19,WORKING,Bhondsi,28.3532831,77.0619091,28.35329,77.061909,0,true
2025-08-25 12:25:00,HR26DP0703,19,WORKING,Bhondsi,28.3532961,77.0619212,28.353291,77.061921,0,true
2025-08-25 12:26:00,HR26DP0703,19,WORKING,Bhondsi,28.3533029,77.0619309,28.353291,77.061931,0,true
2025-08-25 12:27:00,HR26DP0703,19,WORKING,Bhondsi,28.3533152,77.0619462,28.353292,77.061947,0,true
2025-08-25 12:28:00,HR26DP0703,19,WORKING,Bhondsi,28.3533237,77.0619587,28.353292,77.06196,0,true
2025-08-25 12:29:00,HR26DP0703,19,WORKING,Bhondsi,28.3533333,77.0619713,28.353292,77.061973,0,true
2025-08-25 12:30:00,HR26DP0703,19,WORKING,Bhondsi,28.3533411,77.0619808,28.353293,77.061983,0,true
2025-08-25 12:31:00,HR26DP0703,19,WORKING,Bhondsi,28.3533502,77.0619942,28.353293,77.061996,0,true
2025-08-25 12:32:00,HR26DP0703,19,WORKING,Bhondsi,28.35336,77.0620037,28.353293,77.062003,0,true
2025-08-25 12:33:00,HR26DP0703,19,WORKING,Bhondsi,28.3533694,77.0620139,28.353293,77.062013,0,true
